nome,genero,freqs 2014,freqs 2015,freqs 2016,freqs 2017
Yoann David,M,1,0,0,0
Tomé Salvador,M,1,0,0,0
Jorge Luis,M,1,0,0,0
Robert Liam,M,1,0,0,0
Tomás Agostinho,M,1,0,0,0
Brian Manuel,M,1,0,0,0
Mateus Guilherme,M,1,0,0,0
Leon Manuel Ahmed,M,1,0,0,0
Rafael Diogo,M,1,0,0,0
Liam Lorenzo,M,1,0,0,0
Caetano José,M,1,0,0,0
Akhrorov Timurbek,M,1,0,0,0
Santiago Ascenço,M,1,0,0,0
Luis Eanes,M,1,0,0,0
Eduardo Felipe,M,1,0,0,0
Duarte Augusto,M,1,0,0,0
Ayan Kaleem,M,1,0,0,0
Manuel Fabian,M,1,0,0,0
Gonçalo Alberto,M,1,0,0,0
Edson Fábio,M,1,0,0,0
Luís Micael,M,1,0,0,0
Viktor Alvaro,M,1,0,0,0
Arthur Gileade,M,1,0,0,0
Rui Tomé,M,1,0,0,0
Ednilson Elicar,M,1,0,0,0
Teng Yu,M,1,0,0,0
Gabriel Jónatas,M,1,0,0,0
Riquelme Jose Gerard,M,1,0,0,0
Flávio José,M,1,0,0,0
Miguel David,M,1,0,0,0
Juelson Balafran,M,1,0,0,0
Hélder Francisco,M,1,0,0,0
Rúben Danilo,M,1,0,0,0
Germán Daniel,M,1,0,0,0
Tatiano Alexandre,M,1,0,0,0
Vasco Emanuel,M,1,0,0,0
Julien André,M,1,0,0,0
Joshua Ira,M,1,0,0,0
Leonardo Ariel,M,1,0,0,0
Alfredo Dinis,M,1,0,0,0
Nuno Rodrigo,M,1,0,0,0
Sergiu Mateus,M,1,0,0,0
Afonso Valdemar,M,1,0,0,0
Bekoloya Emílio,M,1,0,0,0
Narcélio Gustavo,M,1,0,0,0
António Edgar,M,1,0,0,0
Filipe Tiago,M,1,0,0,0
Jair Isaias,M,1,0,0,0
Atesh Noah,M,1,0,0,0
Samuel Pedro,M,1,0,0,0
João Hermenegildo,M,1,0,0,0
Denzel Admir,M,1,0,0,0
Luan Bernardo,M,1,0,0,0
Dinis Tiago,M,1,0,0,0
Rares Bogdan,M,1,0,0,0
Veridiano Júnior,M,1,0,0,0
Gmar Suhart,M,1,0,0,0
Bruno Duarte,M,1,0,0,0
Jaime Jesus,M,1,0,0,0
Martim Lucas,M,1,0,0,0
Jackson Daniel,M,1,0,0,0
Jovanny Rafael,M,1,0,0,0
Jesus Francisco,M,1,0,0,0
Vasco Henrique,M,1,0,0,0
Jorge Jesus,M,1,0,0,0
Nicolau Miguel,M,1,0,0,0
Vasco Martim,M,1,0,0,0
Daniel Denzel,M,1,0,0,0
Gustavo Desejado,M,1,0,0,0
Isaí Adonai,M,1,0,0,0
Benjamin Ray,M,1,0,0,0
Mickael Jorge,M,1,0,0,0
Richard Nicol,M,1,0,0,0
Lucas Edward,M,1,0,0,0
Daniyal Rehan,M,1,0,0,0
Emanuel Maria,M,1,0,0,0
Nicola Vicente,M,1,0,0,0
Guilherme Alves,M,1,0,0,0
William Abdulay,M,1,0,0,0
Andrei Mateus,M,1,0,0,0
Bruno de Jesus,M,1,0,0,0
Tiago Naim,M,1,0,0,0
Bruno Afonso,M,1,0,0,0
Victor Lucas,M,1,0,0,0
Wenzhao Yang,M,1,0,0,0
Bernardo Fernando,M,1,0,0,0
Ildfreed Alexandre,M,1,0,0,0
Álan Nathan,M,1,0,0,0
Daniel Sérgio,M,1,0,0,0
Kevin Chenen,M,1,0,0,0
Flávio Manuel,M,1,0,0,0
João Gaspar,M,1,0,0,0
Ricardo Tomás,M,1,0,0,0
Estêvão Francisco,M,1,0,0,0
Cristhian Miguel,M,1,0,0,0
Celso Roberto,M,1,0,0,0
José Laurentino,M,1,0,0,0
Ianis Mihai,M,1,0,0,0
Dário Daniel,M,1,0,0,0
Sidney Alexandre,M,1,0,0,0
Sérgio Gonçalo,M,1,0,0,0
Lucas Lino,M,1,0,0,0
Bernardo Dinis,M,1,0,0,0
Yu Ze,M,1,0,0,0
Nelson Martim,M,1,0,0,0
Miguel Hugo,M,1,0,0,0
Ariel André,M,1,0,0,0
Aiden Helder,M,1,0,0,0
Fernando Venâncio,M,1,0,0,0
Matias Davi,M,1,0,0,0
Carlos Tomás,M,1,0,0,0
Marvin Rafael,M,1,0,0,0
Victor José,M,1,0,0,0
Luís Matias,M,1,0,0,0
Santiago Lucas,M,1,0,0,0
David Salomão,M,1,0,0,0
Samuel Marian,M,1,0,0,0
Emanuel Dário,M,1,0,0,0
Bruno Nicholas,M,1,0,0,0
Flávio Jorge,M,1,0,0,0
Gustavo Leonardo,M,1,0,0,0
Muhammad Ayaan,M,1,0,0,0
Kelvin Princs,M,1,0,0,0
Hugo Matias,M,1,0,0,0
Isac Diego,M,1,0,0,0
Kenzo Yeto,M,1,0,0,0
Salvador Daniel,M,1,0,0,0
Miguel Renato,M,1,0,0,0
Emanuel de Jesus,M,1,0,0,0
Lourenço Santiago,M,1,0,0,0
Kadilson Lucas,M,1,0,0,0
Emmanuel Alexandre,M,1,0,0,0
Adonai Samaritano,M,1,0,0,0
Giovanny Miguel,M,1,0,0,0
Mauro Ismael,M,1,0,0,0
Ricardo Sálvio,M,1,0,0,0
Santiago Aurélio,M,1,0,0,0
Enzo Marcelo,M,1,0,0,0
Giovanny Renato,M,1,0,0,0
António Daniel,M,1,0,0,0
Ernesto Manuel,M,1,0,0,0
Robin Luiz-Kees,M,1,0,0,0
José Rai,M,1,0,0,0
Flávio Xavier,M,1,0,0,0
Ivan Marcelo,M,1,0,0,0
Rafael Samba,M,1,0,0,0
Arian Desmond,M,1,0,0,0
Pedro Moisés,M,1,0,0,0
Leonardo Jorge,M,1,0,0,0
Guilherme Licínio,M,1,0,0,0
Krish Badreshe,M,1,0,0,0
Eriandro Emmanuel,M,1,0,0,0
Eduardo Enzo,M,1,0,0,0
Iúri Alexandre,M,1,0,0,0
Paulo Simão,M,1,0,0,0
Gabriel Paulo,M,1,0,0,0
Evandro Estêvão,M,1,0,0,0
Adriano Osmar,M,1,0,0,0
Tomás de Jesus,M,1,0,0,0
Joseph Mateus,M,1,0,0,0
Diogo Paulo,M,1,0,0,0
Martim Alberto,M,1,0,0,0
Marco Daniel,M,1,0,0,0
Enzo Daynom,M,1,0,0,0
Vicente Rafael,M,1,0,0,0
Wagner Lukenni,M,1,0,0,0
Samuel Diogo,M,1,0,0,0
Mário Samir,M,1,0,0,0
Dylan José,M,1,0,0,0
Francisco Vicente,M,1,0,0,0
Zenilson Mateus,M,1,0,0,0
Mustafá Fehér,M,1,0,0,0
Ruben Alexandre,M,1,0,0,0
Guilherme Issaga,M,1,0,0,0
Joaquim Mário,M,1,0,0,0
Rúben Amarildo,M,1,0,0,0
Raúl Barbosa,M,1,0,0,0
Dário Martim,M,1,0,0,0
João Alfredo,M,1,0,0,0
Ashley Gabriel,M,1,0,0,0
João Mar,M,1,0,0,0
Anderson Djelikson,M,1,0,0,0
Pietro Georgi,M,1,0,0,0
Muhammad Kareem,M,1,0,0,0
Romeu Miguel,M,1,0,0,0
Mário Guilherme,M,1,0,0,0
Sérgio Afonso,M,1,0,0,0
Darius Fabio,M,1,0,0,0
Eleutério Lukeny,M,1,0,0,0
Bruno Gonçalo,M,1,0,0,0
Abdul Rahman Sabir,M,1,0,0,0
Lorenzo Angelo Estefan,M,1,0,0,0
Hélder Filipe,M,1,0,0,0
Joaquim João,M,1,0,0,0
Lúcio Miguel,M,1,0,0,0
Alexsander Rafael,M,1,0,0,0
Yanick Senghor,M,1,0,0,0
Hélder Martim,M,1,0,0,0
Renato Mauro,M,1,0,0,0
Luís Tomás,M,1,0,0,0
Rodrigo Valdemar,M,1,0,0,0
Daniel Igor,M,1,0,0,0
David Miroslav,M,1,0,0,0
Dhruv Jignesh,M,1,0,0,0
Tomás Venceslau,M,1,0,0,0
Enzel António,M,1,0,0,0
Kiary Davi,M,1,0,0,0
Diogo Matias,M,1,0,0,0
Eduardo Mateus,M,1,0,0,0
César Miguel,M,1,0,0,0
Leonardo Morandy,M,1,0,0,0
Dinis Sertório,M,1,0,0,0
Tomás Jorge,M,1,0,0,0
Lourenço Luís,M,1,0,0,0
Lúcio Henrique,M,1,0,0,0
Javier Maria,M,1,0,0,0
Luís Garcia,M,1,0,0,0
Rúdi Miguel,M,1,0,0,0
Dilan José,M,1,0,0,0
Samir Afonso,M,1,0,0,0
Josias José,M,1,0,0,0
Tiago Ayami,M,1,0,0,0
Canfa hawy,M,1,0,0,0
Dinis Ronilson,M,1,0,0,0
Raúl Benjamim,M,1,0,0,0
Diego Cristiano,M,1,0,0,0
Gil Vicente,M,1,0,0,0
Francisco Samuel,M,1,0,0,0
Mike Filipe,M,1,0,0,0
Valentim Manuel,M,1,0,0,0
Exel Aliu,M,1,0,0,0
Nikita Oleksandrovich,M,1,0,0,0
Carlos Muradi,M,1,0,0,0
Jun Lin,M,1,0,0,0
António Horário,M,1,0,0,0
William Devany,M,1,0,0,0
Carlos Catão,M,1,0,0,0
Alexandru David,M,1,0,0,0
Neimilson Rony,M,1,0,0,0
Miguel Marta,M,1,0,0,0
Kenzy Lórent,M,1,0,0,0
Kelson Sónio,M,1,0,0,0
Dário Luís,M,1,0,0,0
David Jesus,M,1,0,0,0
Manuel Jorge,M,1,0,0,0
Leonardo de Jesus,M,1,0,0,0
Fernando André,M,1,0,0,0
Mateus Kaijyu,M,1,0,0,0
Salvador Ricardo,M,1,0,0,0
Jair Carlos,M,1,0,0,0
Erick Christian,M,1,0,0,0
Júlio António,M,1,0,0,0
Diego Alberto,M,1,0,0,0
Edgar Lenine,M,1,0,0,0
Joaquim Paulo,M,1,0,0,0
Josias Gabriel,M,1,0,0,0
Ângelo Ricardo,M,1,0,0,0
Mauro Francisco,M,1,0,0,0
Caio José,M,1,0,0,0
José Leandro,M,1,0,0,0
João Lopes,M,1,0,0,0
Diogo Coelho,M,1,0,0,0
Victor Júnior,M,1,0,0,0
André Tibério,M,1,0,0,0
Davi Luiz,M,1,0,0,0
Rodrigo Luca,M,1,0,0,0
Brian Henrique,M,1,0,0,0
Francisco Giuseppe,M,1,0,0,0
Santiago Isaac,M,1,0,0,0
Gonçalo Roberto,M,1,0,0,0
Luiz Donizete,M,1,0,0,0
José Emílio,M,1,0,0,0
Santiago Joel,M,1,0,0,0
Hélio Júnior,M,1,0,0,0
Alexander Gustavo,M,1,0,0,0
Alberto Augusto,M,1,0,0,0
Sidney Arteus,M,1,0,0,0
David Júlio,M,1,0,0,0
Balthazar Leopold,M,1,0,0,0
Nataniel Jair,M,1,0,0,0
Kévim Israel,M,1,0,0,0
Sebastião Alberto,M,1,0,0,0
Aníbal Daniel,M,1,0,0,0
Bruno Luís,M,1,0,0,0
José Simão,M,1,0,0,0
Telmo Francisco,M,1,0,0,0
Rodrigo Pedro,M,1,0,0,0
Ali Hussain,M,1,0,0,0
Manuel Caetano,M,1,0,0,0
Nataniel Daniel,M,1,0,0,0
Giovanny Walter,M,1,0,0,0
Antonio Ionel,M,1,0,0,0
Luciano Augusto,M,1,0,0,0
Muhammad Ryaan,M,1,0,0,0
Artur Prudêncio,M,1,0,0,0
Bernardo Eliézer,M,1,0,0,0
Erick Francisco,M,1,0,0,0
Christian Henry,M,1,0,0,0
Mateus Abílio,M,1,0,0,0
Tomás Ângelo,M,1,0,0,0
Arlo Osian,M,1,0,0,0
David Mário,M,1,0,0,0
André Guilherme,M,1,0,0,0
Igor Rodrigo,M,1,0,0,0
Rúben Domingos,M,1,0,0,0
Milano Tomé,M,1,0,0,0
Nazir Assif,M,1,0,0,0
Lucas Rodrigo,M,1,0,0,0
Arthur Isaac,M,1,0,0,0
Samir Lopo,M,1,0,0,0
Jayr Omar,M,1,0,0,0
Max Miguel,M,1,0,0,0
José Martim,M,1,0,0,0
Tenging Finjo,M,1,0,0,0
Walter Rafael,M,1,0,0,0
Leandro Edgar,M,1,0,0,0
Diego Ferdinando,M,1,0,0,0
Lourenço Gabriel,M,1,0,0,0
Tiago Gonçalo,M,1,0,0,0
Abubacar Junior,M,1,0,0,0
Ludovic Loli,M,1,0,0,0
Duarte Joaquim,M,1,0,0,0
Edson Ledir,M,1,0,0,0
Matis Ervine Sylvain,M,1,0,0,0
Nuno Manuel,M,1,0,0,0
Ruan Deiwson,M,1,0,0,0
Gonçalo Fernando,M,1,0,0,0
Jorge Santiago,M,1,0,0,0
Francisco Caetano,M,1,0,0,0
Diego Emanuel,M,1,0,0,0
Enzo Ricardo,M,1,0,0,0
Tiago Ademar,M,1,0,0,0
Gabriel Enzo,M,1,0,0,0
André Marcelino,M,1,0,0,0
Wilson Jesus,M,1,0,0,0
António Maximino,M,1,0,0,0
Sebastião Miguel,M,1,0,0,0
Tomás Martim,M,1,0,0,0
Renato Júnior,M,1,0,0,0
Lourenço Valentin,M,1,0,0,0
Wellington Bryan,M,1,0,0,0
Edir Francisco,M,1,0,0,0
Lucas Salvador,M,1,0,0,0
Moisés Lourenço,M,1,0,0,0
Bernardo Armindo,M,1,0,0,0
David Florin,M,1,0,0,0
Keylor Manuel,M,1,0,0,0
Dinis Ilídio,M,1,0,0,0
Dilan Lamine,M,1,0,0,0
Salvador Santiago,M,1,0,0,0
Gil Henrique,M,1,0,0,0
Eduardo António,M,1,0,0,0
Tomé Miguel,M,1,0,0,0
Thomás Miguel,M,1,0,0,0
Adrian Jordy,M,1,0,0,0
Martim Noah,M,1,0,0,0
Martim Teodoro,M,1,0,0,0
Bruno Josué,M,1,0,0,0
Dário Henrique,M,1,0,0,0
Nazariy Leonardo,M,1,0,0,0
Maurício Filipe,M,1,0,0,0
César Daniel,M,1,0,0,0
Telmo Edney,M,1,0,0,0
Horácio Miguel,M,1,0,0,0
Lucas Afonso,M,1,0,0,0
Francisco Manel,M,1,0,0,0
Santiago Marcelino,M,1,0,0,0
Mouhamadou Lamini,M,1,0,0,0
Fodé Rafael,M,1,0,0,0
Ruben Lucas,M,1,0,0,0
Joel Gustavo,M,1,0,0,0
Yamani Muhammad,M,1,0,0,0
Manuel de Sales,M,1,0,0,0
Rafael Edgar,M,1,0,0,0
Bruno Mohamed,M,1,0,0,0
Marcos Kiame,M,1,0,0,0
José Lino,M,1,0,0,0
Rafael Silvano,M,1,0,0,0
Nuno António,M,1,0,0,0
Ariclenes Manuel,M,1,0,0,0
Eliyah David Ehad,M,1,0,0,0
Lucas Angélico,M,1,0,0,0
Vítor Duarte,M,1,0,0,0
Tiago Leal,M,1,0,0,0
António Gaspar,M,1,0,0,0
Rui David,M,1,0,0,0
Haniel Gabriel,M,1,0,0,0
Papa Momar,M,1,0,0,0
Ravi Lucas,M,1,0,0,0
Francisco Rodrigo,M,1,0,0,0
Lourenço Nuno,M,1,0,0,0
Yuri Diego,M,1,0,0,0
José Abel,M,1,0,0,0
Adelino Dautarin,M,1,0,0,0
Cláudio Duarte,M,1,0,0,0
Gabriel Tomé,M,1,0,0,0
Cristiano Rodrigo,M,1,0,0,0
Jonathan David,M,1,0,0,0
Paulo Sandro,M,1,0,0,0
William Henrique,M,1,0,0,0
Simão Carmo,M,1,0,0,0
Ahmed Miguel,M,1,0,0,0
Márcio Salvador,M,1,0,0,0
Mateus Ismael,M,1,0,0,0
Ivo Duarte,M,1,0,0,0
Santiago Cláudio,M,1,0,0,0
Angel Cristian,M,1,0,0,0
Kevin Prince,M,1,0,0,0
Salvador Piedade,M,1,0,0,0
Luís Lourenço,M,1,0,0,0
Cauã Eduardo,M,1,0,0,0
Endi Djamahl,M,1,0,0,0
Rúben Ângelo,M,1,0,0,0
Raúl Guilherme,M,1,0,0,0
Kevin David,M,1,0,0,0
Matias Gabriel,M,1,0,0,0
Pierre Nicolas,M,1,0,0,0
Yohan Rodrigo,M,1,0,0,0
Rafael Kévim,M,1,0,0,0
Emanuel Cassessa,M,1,0,0,0
Duarte Emanuel,M,1,0,0,0
Simão Mateus,M,1,0,0,0
Cláudio Josué,M,1,0,0,0
Gustavo Davi,M,1,0,0,0
Rogério Amílcar,M,1,0,0,0
Lucas Yago,M,1,0,0,0
Sérgio Vicente,M,1,0,0,0
Eduardo Mutaro,M,1,0,0,0
Simão David,M,1,0,0,0
Gonçalo Borges,M,1,0,0,0
Arthur Henrique,M,1,0,0,0
Lucas Jesus,M,1,0,0,0
Bruno Edgar,M,1,0,0,0
Rafael William,M,1,0,0,0
Mamadu Lamine,M,1,0,0,0
Isaias Noa,M,1,0,0,0
Tiago Elói,M,1,0,0,0
Raul Andrei,M,1,0,0,0
Alexandro Salvador,M,1,0,0,0
Rodrigo Felipe,M,1,0,0,0
David Misael,M,1,0,0,0
Benjamim Luís,M,1,0,0,0
Eduardo Alberto,M,1,0,0,0
Alexandre Principe,M,1,0,0,0
Nuno Guilherme,M,1,0,0,0
Iago Henrique,M,1,0,0,0
Samuel Victor,M,1,0,0,0
Hélder Carlos,M,1,0,0,0
Hélder Patrik,M,1,0,0,0
António Virgílio,M,1,0,0,0
Sandro Gerson,M,1,0,0,0
Kevin Bryan,M,1,0,0,0
Guilherme Euclides,M,1,0,0,0
Tomás Levi,M,1,0,0,0
Anton Sérgio,M,1,0,0,0
Nuno Dinis,M,1,0,0,0
Francisco Hélder,M,1,0,0,0
António de Jesus,M,1,0,0,0
Pedro Hadriel,M,1,0,0,0
Brian Rosa,M,1,0,0,0
Jonathan Nathan,M,1,0,0,0
Mário Henrique,M,1,0,0,0
Bruno Davi,M,1,0,0,0
Amílcar Manuel,M,1,0,0,0
Dany Filipe,M,1,0,0,0
Seydina Mouhamet,M,1,0,0,0
Luca Manuel,M,1,0,0,0
Ivan David,M,1,0,0,0
Leandro Gustavo,M,1,0,0,0
Mateus Naíde,M,1,0,0,0
Martim Jacinto,M,1,0,0,0
Nathaniel Azizila,M,1,0,0,0
Pedro Magnus,M,1,0,0,0
Joel Emanuel,M,1,0,0,0
Lázaro Kizua,M,1,0,0,0
Eduardo Stelvio,M,1,0,0,0
Human Hammad,M,1,0,0,0
Rodrigo Cândido,M,1,0,0,0
Miguel Diogo,M,1,0,0,0
Rodrigo Wilson,M,1,0,0,0
Eric Xavier,M,1,0,0,0
Noah Ismael,M,1,0,0,0
Marlon Nataniel,M,1,0,0,0
Rodrigo Roque,M,1,0,0,0
Juan Francisco,M,1,0,0,0
José Luis,M,1,0,0,0
Diogo Jesus,M,1,0,0,0
Dilan Adriano,M,1,0,0,0
Teo Vinças,M,1,0,0,0
Tibério Filipe,M,1,0,0,0
Daniel Junyor,M,1,0,0,0
Lucas Gael,M,1,0,0,0
David Tiago,M,1,0,0,0
Pedro Frederico,M,1,0,0,0
John Anthony,M,1,0,0,0
Brian Eduardo,M,1,0,0,0
Amadeu Filipe,M,1,0,0,0
Xavier Celso,M,1,0,0,0
Francisco Israel,M,1,0,0,0
Luan Filipe,M,1,0,0,0
Lucas Paulo,M,1,0,0,0
Ulisses Rafael,M,1,0,0,0
Tomás Mamadú,M,1,0,0,0
Cristiano Francisco,M,1,0,0,0
Joel David,M,1,0,0,0
Enzho Tomás,M,1,0,0,0
Élvio Bruno,M,1,0,0,0
Adriano Luís,M,1,0,0,0
Mateus Fernando,M,1,0,0,0
Dilan Filipe,M,1,0,0,0
Noé Francisco,M,1,0,0,0
Hélder Jorge,M,1,0,0,0
Tierri Alexandre,M,1,0,0,0
Enzi Alexandre,M,1,0,0,0
Wilson Luís,M,1,0,0,0
Francisco Elhadji,M,1,0,0,0
Henrique Gonçalo,M,1,0,0,0
Diogo Jessy,M,1,0,0,0
Bryan Lourenço,M,1,0,0,0
Steve Miguel,M,1,0,0,0
Ennzo Emmanuel,M,1,0,0,0
Gonçalo Victor,M,1,0,0,0
Álex Henrique,M,1,0,0,0
Ederson Luís,M,1,0,0,0
Enzo Gaspar,M,1,0,0,0
Leandro Marcos,M,1,0,0,0
Jayden Gonçalo,M,1,0,0,0
Tiago Gil,M,1,0,0,0
Daniel Martim,M,1,0,0,0
Yanick Alexandre,M,1,0,0,0
Khaled Saqer,M,1,0,0,0
Rafael Aduramane,M,1,0,0,0
Pedro Jesus,M,1,0,0,0
Gabriel Alex,M,1,0,0,0
Emmanuel Raguel,M,1,0,0,0
Diego Lucas,M,1,0,0,0
Miguel Jaime,M,1,0,0,0
Joshua Affonso,M,1,0,0,0
Diogo Marcelino,M,1,0,0,0
Valentim Filipe,M,1,0,0,0
Dante Davi,M,1,0,0,0
Lisandro Afonso,M,1,0,0,0
Tiago Pedro,M,1,0,0,0
Filipe Belchior,M,1,0,0,0
Feliciano Rafael,M,1,0,0,0
Myron Alexandrovitch,M,1,0,0,0
Rafael Gonçalo,M,1,0,0,0
Abel Francisco,M,1,0,0,0
Nelson Francisco,M,1,0,0,0
Francisco Firmino,M,1,0,0,0
Ruben Rafael,M,1,0,0,0
Ilídio Alexandre,M,1,0,0,0
Elyon Yuri,M,1,0,0,0
Mélvin Lino,M,1,0,0,0
António Brenno,M,1,0,0,0
Pedro Isaac,M,1,0,0,0
Ya Hao,M,1,0,0,0
Rishabh Priteche,M,1,0,0,0
Maddox Gabriel,M,1,0,0,0
Samuel Gil,M,1,0,0,0
Raúl Carlos,M,1,0,0,0
Luís Dinis,M,1,0,0,0
Wilson Valentino,M,1,0,0,0
Marco Jónatas,M,1,0,0,0
Wayami Stalline,M,1,0,0,0
Mário António,M,1,0,0,0
Vitor Júnior,M,1,0,0,0
Joaquim Pedro,M,1,0,0,0
Amadeu César,M,1,0,0,0
Lucas Diego,M,1,0,0,0
Osvaldo José,M,1,0,0,0
Eduardo Cristian,M,1,0,0,0
Navid Alexandre,M,1,0,0,0
Hridhaan Samarth,M,1,0,0,0
José Moreno,M,1,0,0,0
Guilherme Jesus,M,1,0,0,0
Hugo Noah,M,1,0,0,0
Américo Alexandre,M,1,0,0,0
Ivan Mabiza,M,1,0,0,0
Nicolas José,M,1,0,0,0
Thomas José,M,1,0,0,0
Kristian Júlio,M,1,0,0,0
Hendrick Ricardo,M,1,0,0,0
Pei Yu,M,1,0,0,0
Salvador Teodoro,M,1,0,0,0
Martim Graça,M,1,0,0,0
Edgar Francisco,M,1,0,0,0
Márcio André,M,1,0,0,0
Mykael Emanuel,M,1,0,0,0
Elias Frank,M,1,0,0,0
Miguel Elisiário,M,1,0,0,0
Kévim Ariel,M,1,0,0,0
Ovidiu Nicusor Florin,M,1,0,0,0
Tomás Hilário,M,1,0,0,0
Matheus Felipe,M,1,0,0,0
David Riu,M,1,0,0,0
Leonardo Benjamim,M,1,0,0,0
Djoel Edilson,M,1,0,0,0
Inácio Manuel,M,1,0,0,0
Tomás Margarido,M,1,0,0,0
Sérgio Cristiano,M,1,0,0,0
Victor Martim,M,1,0,0,0
Salvador Delfim,M,1,0,0,0
Davide Gustavo,M,1,0,0,0
Yanne Hetmane,M,1,0,0,0
Ricardo Aliu,M,1,0,0,0
Guiherme José,M,1,0,0,0
Agostinho Júnior,M,1,0,0,0
Jack Michael,M,1,0,0,0
Nélio Santiago,M,1,0,0,0
Duarte Rúdi,M,1,0,0,0
Guilherme Frederico,M,1,0,0,0
Gustavo Moisés,M,1,0,0,0
Jing Tian,M,1,0,0,0
Joaquim Luís,M,1,0,0,0
Cisaldo Manuel Freelord,M,1,0,0,0
Guilherme Simão,M,1,0,0,0
Raul Cristian,M,1,0,0,0
Rúben Carlos,M,1,0,0,0
Sandro Samuel,M,1,0,0,0
Ari Miguel,M,1,0,0,0
Weslley Cedrik,M,1,0,0,0
Saúl César,M,1,0,0,0
Van Nielsen,M,1,0,0,0
Isac Sampa,M,1,0,0,0
Ezra Raphael,M,1,0,0,0
Rafael Virgílio,M,1,0,0,0
Mohammad Hashim,M,1,0,0,0
Rúben Samuel,M,1,0,0,0
Tomás Fernando,M,1,0,0,0
Isac Simão,M,1,0,0,0
Lisandro Mariano,M,1,0,0,0
Max Mark,M,1,0,0,0
Usher Artur,M,1,0,0,0
Luís Vicente,M,1,0,0,0
Micael André,M,1,0,0,0
Telmo Nataniel,M,1,0,0,0
Isaac Benetton,M,1,0,0,0
Tomás Cardinho,M,1,0,0,0
Artur Vicente,M,1,0,0,0
Jonathan Gonçalo,M,1,0,0,0
Rúben Ioan,M,1,0,0,0
Abrão António,M,1,0,0,0
Wilson Omar,M,1,0,0,0
Mohamed Ramzi,M,1,0,0,0
Vicente Pedro,M,1,0,0,0
Luca Adrian,M,1,0,0,0
Lucas Lisandro,M,1,0,0,0
Pedro Seles,M,1,0,0,0
André Idálio,M,1,0,0,0
Jorge Alberto,M,1,0,0,0
Hélder Salvador,M,1,0,0,0
Kevin Javier,M,1,0,0,0
Simão Boaventura,M,1,0,0,0
Joaquim Ricardo,M,1,0,0,0
Júlio Edgar,M,1,0,0,0
Martim Ângelo,M,1,0,0,0
Rafael Orlando,M,1,0,0,0
Tuame Rafael,M,1,0,0,0
Estevão da Conceição,M,1,0,0,0
Daan Honouré,M,1,0,0,0
Jorge David,M,1,0,0,0
Cristopher Daniel,M,1,0,0,0
Daniel Alen,M,1,0,0,0
Marcos Aguibo,M,1,0,0,0
Théo Enzo,M,1,0,0,0
Stefan Radoslavov,M,1,0,0,0
Diego Aron,M,1,0,0,0
Jorge Mário,M,1,0,0,0
Ângelo Rodrigo,M,1,0,0,0
Azmat Ullah,M,1,0,0,0
Misael Bruno,M,1,0,0,0
Rafael Matias,M,1,0,0,0
Gael Sandor,M,1,0,0,0
Francisco Marley,M,1,0,0,0
Rodrigo Kiame,M,1,0,0,0
João Ernesto,M,1,0,0,0
Mindo Mário,M,1,0,0,0
Maxim Daniel,M,1,0,0,0
Guilherme Enzo,M,1,0,0,0
Dinis Romão,M,1,0,0,0
Gabriel Nicolae,M,1,0,0,0
Filipe Julião,M,1,0,0,0
Muhammad Haider,M,1,0,0,0
Keijy Alexandre,M,1,0,0,0
Diego Constantino,M,1,0,0,0
Diogo Martinho,M,1,0,0,0
Márcio Daniel,M,1,0,0,0
Christian Roberto,M,1,0,0,0
Wesley Thiago,M,1,0,0,0
Diniz Maria,M,1,0,0,0
Luís Paulo,M,1,0,0,0
Frederico Alexandre,M,1,0,0,0
Glauco Davi,M,1,0,0,0
Darin Vasile,M,1,0,0,0
David Mar,M,1,0,0,0
André David,M,1,0,0,0
Ansel Noah,M,1,0,0,0
Alexandre Maria,M,1,0,0,0
Carlos Leandro,M,1,0,0,0
Rui Maria,M,1,0,0,0
Mário Alexei,M,1,0,0,0
Raul Filipe,M,1,0,0,0
Jean Patrice,M,1,0,0,0
Bryan Rian,M,1,0,0,0
Mamadou Cellou,M,1,0,0,0
Kévim Gabriel,M,1,0,0,0
Celso Júnior,M,1,0,0,0
Raúl Eduardo,M,1,0,0,0
Aurélio Rodrigo,M,1,0,0,0
Madjer Édi,M,1,0,0,0
Joshua Leon,M,1,0,0,0
Gil João,M,1,0,0,0
André Sebastião,M,1,0,0,0
Ismael Sekou,M,1,0,0,0
Francisco Miranda,M,1,0,0,0
Enilson Adrien,M,1,0,0,0
Diego Tiago,M,1,0,0,0
Santiago Aleksander,M,1,0,0,0
Diego Isaac,M,1,0,0,0
Francisco Apolo,M,1,0,0,0
Gabriel Mário,M,1,0,0,0
Mauro Miguel,M,1,0,0,0
Leandro Abel,M,1,0,0,0
Raúl de Belém,M,1,0,0,0
Daniel Vitor,M,1,0,0,0
Joel Luís,M,1,0,0,0
Eduardo Nicolas,M,1,0,0,0
Davi Cauã,M,1,0,0,0
Martim Gil,M,1,0,0,0
Paulo Tobias,M,1,0,0,0
Francisco Lopo,M,1,0,0,0
Diogo Sol,M,1,0,0,0
Luís Alfredo,M,1,0,0,0
Diogo Jorge,M,1,0,0,0
Martinho Júnior,M,1,0,0,0
José Emanuel,M,1,0,0,0
Ângelo Dinis,M,1,0,0,0
Henrique Ciprian,M,1,0,0,0
Mateus de Jesus,M,1,0,0,0
Christian Daniel,M,1,0,0,0
